7.699216071	2.233250526	3.224960479	2.451930296	4.603435163	0.425783349	0.2937846	0.930821619	0.803424726
6.966020264	2.266532792	3.991463363	5.883216651	5.790274361	0.356483139	0.235164037	0.938522111	0.842676473
3.677789361	3.208901639	5.538523515	3.831131321	3.412358776	0.40169097	0.498282174	0.950616962	0.896806543
0.395199286	4.077781915	4.201837214	3.682828455	4.310624714	0.292484268	0.351047456	0.864765831	0.966610553
7.292481277	3.135264138	2.185814997	2.199136937	4.245295572	0.442339335	0.212726951	0.947952025	0.944063906
8.432674734	3.574175237	2.629921567	3.942862026	5.643794061	0.379115665	0.486759972	0.997697439	0.993763115
5.662789666	3.832175054	4.736106449	5.33317423	4.668003784	0.224125614	0.26045204	0.936942656	0.86552208
3.511329051	3.407557604	4.08217658	2.099474471	3.074532304	0.394487655	0.398984832	0.87158153	0.879573351
9.010637501	2.112546159	2.529669485	2.763763543	5.982694784	0.221499527	0.437612354	0.972083193	0.834742515
3.936762871	2.486333201	5.671311991	3.536610614	4.199318827	0.284848262	0.385893857	0.935697317	0.806342906
1.71458797	2.032499771	5.126438185	4.740288705	2.122503739	0.342584826	0.556290902	0.919417646	0.968687765
8.759289834	5.612212287	5.870334178	5.135049287	4.493041169	0.30311359	0.56603119	0.985375652	0.913986206
7.574574023	3.795088961	5.039240699	4.035701773	3.189706717	0.455093753	0.502645466	0.843956603	0.816537858
6.654526933	5.239731437	5.118655965	2.150790735	3.848615986	0.338391949	0.299252907	0.921089145	0.8501966
6.245072939	4.489568163	5.690763268	3.363160497	3.284775536	0.216550127	0.506642537	0.926696127	0.9887369
7.776317454	4.785775933	3.091955931	2.348273568	5.254326609	0.485834162	0.254164006	0.924102237	0.888135868
9.547102268	2.668954741	3.950098575	5.980861232	4.541478927	0.490456709	0.376549333	0.822478896	0.821171361
1.090208472	5.117127598	4.487680898	4.455549791	3.14290109	0.435413526	0.578478713	0.952734519	0.870491531
1.560995514	5.86016541	3.267404401	5.685426191	5.419122898	0.268824763	0.55562804	0.957298135	0.815879391
4.648383343	4.806325877	5.825330363	4.540042116	4.801633351	0.418982513	0.390789026	0.910154118	0.872787011
8.990322062	5.708169805	5.976727805	4.285239418	2.162667318	0.400125004	0.24122013	0.869331584	0.952501846
4.967698904	5.043199561	2.077615894	2.917187414	3.467593616	0.366981903	0.596963042	0.909405805	0.924090091
9.225925565	5.511801508	4.917900327	2.654713584	5.507537461	0.481663991	0.210286569	0.888835047	0.899989685
0.444800501	4.158808557	4.363656117	2.294040956	4.987116306	0.201041169	0.569672536	0.967176244	0.976711081
5.546126957	3.897695853	3.720205084	5.824298837	2.099430525	0.232592578	0.336404309	0.856511063	0.813046907
6.5619382	4.346294748	3.688136235	5.256915799	4.40150029	0.335528733	0.538663167	0.959696036	0.894256783
2.674670736	4.589772637	2.974477981	4.404586322	3.921740776	0.210531632	0.355155614	0.838778649	0.933822138
7.384795068	3.556341441	2.856437269	4.377957091	5.311176489	0.249841273	0.533979064	0.982000244	0.995001556
2.279498581	5.391154515	2.113453169	3.449847713	2.703863033	0.235200354	0.400283578	0.818781152	0.986457167
8.536581378	3.946574297	4.716209601	2.434710532	2.748437147	0.438031281	0.456012329	0.912537858	0.826247871
0.859025178	5.770478835	2.399089328	3.64888699	3.690001526	0.269997681	0.52199823	0.821659902	0.903983825
2.080259835	4.279033174	5.779334086	5.488946806	4.949900815	0.407667898	0.239225318	0.914046327	0.915708853
3.058440382	2.800273446	3.664969024	3.734332713	3.205073397	0.384605426	0.359886959	0.815843623	0.875964721
2.89902884	5.472704855	2.649867244	2.961461226	4.128983428	0.348478164	0.22518363	0.825940428	0.973215979
1.924011628	3.876382946	4.187012543	3.870280465	4.366834925	0.346715262	0.588516984	0.975108921	0.917471236
3.194898862	2.154140446	2.148318735	3.113032014	2.250919523	0.375206702	0.463641346	0.860451918	0.885481796
0.952967467	4.979401227	2.301394696	2.397690359	3.266593829	0.372319773	0.372511246	0.88720072	0.901710196
9.627363964	3.653307291	3.885536058	3.163393658	3.533274331	0.350130375	0.24832728	0.859651234	0.909477828
3.860486312	3.746641438	5.279937742	5.851987671	2.859684439	0.406011383	0.228137822	0.846118351	0.996116214
4.202350078	2.529116489	3.805451827	5.554852138	4.23841792	0.296642994	0.481318278	0.94453328	0.869477523
4.446096072	4.391347392	3.795156102	2.623039033	3.356359752	0.237784509	0.394774499	0.995022126	0.931262246
0.772267617	5.564417859	3.150098575	4.099996948	5.716030152	0.494171575	0.300911649	0.835807123	0.830207831
2.630752647	2.979727165	5.184734642	3.208993194	5.128775903	0.288313822	0.380488907	0.841341227	0.943755974
4.712157628	4.228809473	4.307566759	5.169089633	5.218523515	0.295260231	0.345272866	0.812140934	0.857104221
2.274295846	4.920810572	4.423430891	4.327445296	5.095530259	0.204951415	0.421926695	0.941327372	0.922639607
7.878501938	4.694225288	3.188987701	4.256732688	3.375121311	0.41083993	0.244290048	0.932635517	0.939620228
4.833479232	2.94422071	5.474181951	4.794936369	2.536450697	0.44412833	0.414199774	0.898236641	0.829936522
3.127931028	5.188039186	2.249082308	4.884770653	3.996354869	0.229379803	0.585547899	0.94347264	0.800157781
7.443399854	2.46163274	4.444702292	2.754020814	3.572375866	0.319838221	0.286044008	0.802797754	0.882150517
8.908078372	4.526312449	4.121545457	3.033743706	2.234900967	0.212636219	0.493619312	0.965269326	0.936701193
9.952589251	4.874075747	3.605896176	2.680965606	2.32217658	0.469789514	0.575645863	0.976875942	0.846965239
4.125529679	2.350824915	4.670212104	2.573695486	4.875933714	0.33398648	0.409479171	0.882905423	0.832916166
3.324426405	4.184114505	3.879129612	4.131587268	5.347499619	0.278027375	0.267730094	0.901529588	0.980360729
9.725672079	2.682674642	4.60489761	4.711839351	2.775532701	0.47670278	0.361254189	0.954737144	0.906555559
5.988377514	5.644577776	5.595720084	3.622799768	3.739542833	0.360700095	0.431264138	0.855220923	0.866123051
5.091615833	3.487499008	3.021814631	3.074286935	2.514261299	0.312882748	0.281250771	0.890410108	0.97475277
8.308274392	2.608686789	2.818999603	4.968188726	5.576632588	0.282577776	0.309950377	0.895041047	0.844502823
8.101415845	5.007744377	3.287580798	4.836993316	4.009606006	0.380965087	0.473744926	0.923192297	0.854427808
0.637528275	5.725262612	5.341801202	5.672225105	2.891421247	0.253280557	0.28906241	0.829687857	0.841849055
9.169444777	2.840960723	2.498130436	5.782050233	4.720777612	0.261716849	0.27186401	0.949110141	0.934831751
6.881758324	3.272142094	2.755518662	3.324663228	2.29726249	0.321315561	0.328625263	0.831845943	0.984639607
2.049608417	4.674687338	4.014206977	4.224602802	2.647256081	0.207131169	0.478559771	0.960442091	0.804462539
6.189302164	3.626032289	2.335640126	5.289320353	4.799617908	0.254345805	0.550950896	0.87380871	0.947710379
6.084186987	5.41332194	4.328661153	4.497949767	5.95345439	0.323727134	0.320645528	0.832547136	0.929448592
6.371996094	2.392692648	3.428163701	4.194550615	2.385336467	0.497976257	0.276604266	0.84590582	0.825893857
5.381515702	4.895206763	4.982376171	3.764766991	4.571051363	0.466142125	0.314659627	0.807840876	0.920265145
0.205577441	2.412723777	5.436331675	4.931612903	5.46519364	0.368128636	0.433517014	0.874802637	0.836970183
7.103678213	2.164195685	2.88044557	3.4859035	2.80278573	0.493547349	0.54742027	0.986216742	0.927576647
4.544555254	3.040117191	2.562876064	2.536577654	5.748294321	0.331164739	0.343649525	0.862274056	0.852056764
1.620775597	3.034128239	4.833113804	3.309839778	5.801897031	0.24116776	0.307049532	0.852608478	0.819325785
9.831995788	2.048390149	3.044255501	5.396452528	4.095770745	0.328667928	0.404872707	0.990870571	0.99156505
1.848898282	3.971866817	3.561964171	5.070686972	4.33492233	0.461915281	0.468472182	0.89293582	0.905184362
5.532343638	4.097231971	5.605327311	3.885976745	3.660676901	0.471601489	0.465050813	0.801243446	0.948888638
1.317542589	3.109978942	4.596067995	2.225471969	3.117202063	0.431740593	0.455431623	0.998637349	0.876369335
5.801861599	2.5765215	2.710487991	5.092822657	2.976011231	0.274781457	0.275194922	0.929023835	0.838305673
8.648059481	5.828617817	2.219944456	4.647461165	5.065186316	0.454631214	0.527420515	0.992604266	0.859883602
2.534767937	5.918933073	4.535510727	2.250871914	5.888567156	0.389626423	0.581500046	0.881310221	0.982421827
6.49697351	5.242854091	5.230729698	2.006455275	2.022566607	0.220122715	0.44908414	0.850849757	0.965693533
1.282123508	4.302481155	5.75813715	5.438883023	3.917574389	0.428340953	0.416588031	0.902261849	0.862112491
1.008620411	3.281427046	3.540302133	5.234208808	5.393234657	0.39660625	0.49013361	0.805924375	0.950472854
9.3240524	2.735073702	3.349917905	3.14000061	5.549106113	0.388425306	0.218846889	0.906267037	0.978581988
9.460099979	2.910787072	3.364908597	5.938550371	4.078231147	0.363498032	0.562092959	0.897169347	0.959557848
5.191056948	3.709384442	4.871915036	2.801425825	2.924757225	0.299069491	0.425890927	0.817908933	0.957098605
4.859088046	2.30933195	5.304472182	5.478289743	2.631111789	0.316347392	0.530808069	0.848639058	0.810937773
1.479226173	3.183424787	4.937537156	3.588008667	2.471335185	0.423950957	0.518363109	0.962737693	0.893436934
7.179758385	5.93587817	2.011737419	5.727599109	5.841539354	0.415085452	0.593058138	0.917167211	0.890685568
6.742916013	5.544685812	2.95213599	3.413575854	5.612103641	0.451577563	0.202054262	0.98192407	0.999313639
4.000917844	3.328646504	5.492389294	4.84840968	5.175441145	0.419721641	0.446336009	0.979852535	0.809470626
2.438731864	2.778950774	2.455934324	4.064582049	3.804620502	0.310006348	0.258139836	0.969465133	0.848387219
4.267598773	5.981460616	5.946427808	5.597145909	3.626680502	0.459764916	0.207404401	0.905447493	0.911942198
3.585261055	5.293726005	4.789434492	2.486906949	2.050207831	0.475859371	0.37171337	0.826996063	0.971959349
8.119416944	5.357365642	2.403343608	5.603216651	3.035010834	0.277343181	0.334086978	0.810995453	0.918072085
3.428169897	4.425669729	5.053660085	3.253646657	3.760905789	0.242457961	0.540241951	0.876666402	0.955611194
0.109792138	4.721511277	3.484050417	3.975819575	2.58291818	0.482311289	0.326415235	0.884832789	0.963251137
5.853197058	4.476467177	4.256425062	2.954293039	4.455972167	0.246966979	0.514580767	0.971236244	0.822891202
8.012933103	3.389915464	5.905994446	2.067786493	4.704990997	0.447426618	0.366229072	0.808996796	0.941298135
0.567070803	4.017344279	4.045234535	5.028902249	5.037042146	0.263049532	0.508245735	0.878766076	0.860075259
8.387551134	5.143589587	5.379583117	2.875748161	3.492618793	0.306829279	0.317121372	0.837413434	0.886811121
